PAYMENT_ID,LOAN_ID,DUE_DATE,PAID_DATE,AMOUNT_PAID,STATUS
PAY16849,LOAN20387,2024-07-01,2024-07-13,48102.78449,Partial
PAY06740,LOAN20493,2025-04-01,2025-03-29,33385.06,Paid
PAY04850,LOAN20696,2023-11-01,2023-11-01,33026.51,Paid
PAY04992,LOAN20935,2024-11-01,2024-10-31,1388.57,Paid
PAY00310,LOAN21797,2025-02-01,2025-04-13,21206.98,Late
PAY10560,LOAN21702,2023-08-01,2023-07-24,84642.99,Paid
PAY03366,LOAN21360,2023-03-01,2023-05-23,34432.35,Late
PAY16136,LOAN20877,2024-10-01,2024-09-29,68398.54,Paid
PAY01128,LOAN20602,2025-06-01,2025-05-22,44047.17,Paid
PAY04546,LOAN20583,2025-01-01,,0,Skipped
PAY07602,LOAN21598,2023-08-01,2023-07-27,38004.79,Paid
PAY15668,LOAN20792,2024-01-01,2023-12-25,62928.76,Paid
PAY02811,LOAN20461,2022-11-01,2022-10-26,1954.85,Paid
PAY03201,LOAN21461,2025-05-01,,0,Skipped
PAY18209,LOAN21015,2025-04-01,2025-04-06,77956.08,Bounced
PAY02229,LOAN21693,2023-04-01,2023-04-09,15807.59432,Partial
PAY03733,LOAN20998,2023-03-01,2023-05-29,62057.16,Late
PAY09223,LOAN21142,2023-06-01,2023-05-28,31103.86,Paid
PAY04393,LOAN20228,2023-01-01,2023-02-11,41253.82,Late
PAY01037,LOAN21362,2024-10-01,2024-10-11,13083.05894,Partial
PAY04397,LOAN20228,2023-05-01,2023-05-07,17096.45001,Partial
PAY12711,LOAN21574,2023-04-01,2023-03-31,8179.91,Paid
PAY13003,LOAN21133,2024-07-01,2024-07-23,66742.68,Late
PAY12011,LOAN20244,2021-12-01,2022-02-26,92498.48,Late
PAY06575,LOAN21563,2024-01-01,2023-12-26,64706.53,Paid
PAY16383,LOAN20221,2024-04-01,2024-04-07,65369.04,Bounced
PAY08396,LOAN20642,2024-01-01,2024-01-03,5555.14,Bounced
PAY02937,LOAN21998,2023-04-01,2023-03-31,39089.96,Paid
PAY14990,LOAN20714,2025-02-01,2025-02-05,23322.48685,Partial
PAY15790,LOAN20672,2024-03-01,2024-03-01,34145.21,Bounced
PAY16267,LOAN20690,2024-07-01,2024-07-02,25546.45,Paid
PAY03102,LOAN21607,2025-04-01,2025-04-12,7647.046578,Partial
PAY05227,LOAN20767,2024-03-01,2024-02-29,61716.56,Paid
PAY01456,LOAN20671,2021-12-01,2021-11-28,14367.88,Paid
PAY09833,LOAN20683,2024-03-01,,0,Skipped
PAY11453,LOAN21111,2024-07-01,2024-06-23,41351.95,Paid
PAY17540,LOAN21080,2024-02-01,,0,Skipped
PAY09910,LOAN21664,2024-12-01,2024-11-24,7468.44,Paid
PAY03844,LOAN21200,2021-12-01,2021-12-02,62002.23,Late
PAY13994,LOAN21029,2022-04-01,2022-03-30,15427.96,Paid
PAY15142,LOAN21865,2022-10-01,2022-09-22,64189.01,Paid
PAY11171,LOAN21674,2025-06-01,2025-05-31,42431.34,Paid
PAY05582,LOAN20948,2023-10-01,2023-09-26,29066.9,Paid
PAY06221,LOAN20133,2025-04-01,2025-03-29,64193.95,Paid
PAY03654,LOAN20269,2024-07-01,2024-07-01,46311.32,Paid
PAY08997,LOAN20589,2023-06-01,2023-05-27,64974.66,Paid
PAY00426,LOAN21355,2024-10-01,2024-09-21,50608.19,Paid
PAY15363,LOAN21609,2023-08-01,2023-07-23,82073.71,Paid
PAY08255,LOAN20177,2024-02-01,2024-02-01,41459.68,Paid
PAY15900,LOAN21039,2025-03-01,2025-02-27,88024.03,Paid
PAY08366,LOAN21657,2025-06-01,,0,Skipped
PAY07398,LOAN20715,2024-09-01,2024-08-22,75781.99,Paid
PAY16476,LOAN20921,2023-12-01,,0,Skipped
PAY08950,LOAN20351,2025-05-01,2025-04-21,54909.21,Paid
PAY07046,LOAN20643,2024-10-01,,0,Skipped
PAY04362,LOAN21233,2023-07-01,2023-06-27,47489.65,Paid
PAY06771,LOAN21521,2023-10-01,2023-09-29,42656.81,Paid
PAY10903,LOAN21546,2023-01-01,2022-12-27,17393.19,Paid
PAY10895,LOAN21546,2022-05-01,2022-04-23,17393.19,Paid
PAY10113,LOAN20322,2022-06-01,2022-06-01,11208.62,Bounced
PAY15039,LOAN21321,2024-10-01,2024-10-04,49994.80234,Partial
PAY04754,LOAN21283,2025-01-01,2025-01-03,68714.43,Late
PAY13278,LOAN21949,2025-06-01,2025-05-28,29837.17,Paid
PAY02280,LOAN21924,2024-12-01,2024-11-26,42805.08,Paid
PAY13531,LOAN21589,2024-05-01,2024-04-22,69950.1,Paid
PAY02031,LOAN20317,2022-09-01,2022-09-06,14669.77,Bounced
PAY06142,LOAN21146,2022-09-01,2022-09-01,64849.76,Bounced
PAY06657,LOAN21729,2025-02-01,2025-04-15,21917.33,Late
PAY00742,LOAN20445,2024-11-01,2024-10-28,51141.51,Paid
PAY12889,LOAN20456,2023-03-01,2023-02-20,4619.93,Paid
PAY11238,LOAN21012,2024-03-01,2024-02-20,39820.05,Paid
PAY15164,LOAN21588,2025-05-01,2025-06-18,21363.6,Late
PAY02506,LOAN20140,2024-06-01,2024-05-31,49820.29,Paid
PAY11613,LOAN21046,2024-07-01,2024-06-22,56606.42,Paid
PAY16788,LOAN21410,2024-03-01,2024-02-27,64145.66,Paid
PAY15044,LOAN20600,2023-02-01,2023-01-29,52635.98,Paid
PAY09007,LOAN20589,2024-04-01,2024-03-30,64974.66,Paid
PAY10721,LOAN21964,2022-08-01,2022-07-25,61813.85,Paid
PAY14938,LOAN20452,2025-02-01,2025-03-28,5209.88,Late
PAY05684,LOAN20518,2024-08-01,2024-08-02,58762.18,Paid
PAY10666,LOAN20395,2024-10-01,2024-10-01,19686.77,Paid
PAY17735,LOAN20371,2024-06-01,2024-06-10,25494.77425,Partial
PAY08545,LOAN20546,2025-01-01,2024-12-29,38221.99,Paid
PAY16617,LOAN21723,2022-09-01,2022-08-29,63318.91,Paid
PAY04147,LOAN20145,2021-12-01,2021-12-01,34715.15,Paid
PAY09289,LOAN20001,2024-01-01,2023-12-26,6284.93,Paid
PAY09956,LOAN20779,2024-03-01,,0,Skipped
PAY15302,LOAN21938,2025-06-01,2025-06-13,8860.280729,Partial
PAY02489,LOAN20744,2024-06-01,2024-05-28,37752.39,Paid
PAY11181,LOAN21769,2023-03-01,2023-02-27,66605.78,Paid
PAY01874,LOAN20154,2023-11-01,,0,Skipped
PAY09333,LOAN21854,2022-08-01,2022-07-23,37103.27,Paid
PAY09888,LOAN21664,2023-02-01,2023-01-28,7468.44,Paid
PAY05183,LOAN20549,2024-07-01,2024-06-21,61156.61,Paid
PAY16854,LOAN20387,2024-12-01,2024-12-09,64764.46759,Partial
PAY14122,LOAN20851,2024-07-01,,0,Skipped
PAY14170,LOAN21805,2024-09-01,2024-08-25,27080.18,Paid
PAY02999,LOAN21199,2024-07-01,2024-06-23,22207.13,Paid
PAY06067,LOAN21065,2023-04-01,2023-04-02,46777.43,Paid
PAY11043,LOAN20669,2025-04-01,2025-03-24,18174.7,Paid
PAY04573,LOAN20370,2024-04-01,2024-04-08,18449.70965,Partial
PAY08674,LOAN20237,2025-05-01,,0,Skipped
PAY12078,LOAN20541,2024-04-01,2024-03-24,37948.15,Paid
PAY01830,LOAN20293,2023-02-01,2023-01-25,57206.02,Paid
PAY16926,LOAN21697,2024-12-01,2024-11-22,50391.61,Paid
PAY03467,LOAN20729,2022-09-01,2022-08-22,21970.72,Paid
PAY04943,LOAN20718,2024-10-01,2024-09-26,19597.17,Paid
PAY15144,LOAN21865,2022-12-01,2022-12-01,64189.01,Paid
PAY05110,LOAN21626,2023-04-01,,0,Skipped
PAY09491,LOAN20168,2023-10-01,2023-09-27,21135.09,Paid
PAY05580,LOAN20948,2023-08-01,2023-07-22,29066.9,Paid
PAY09541,LOAN20564,2021-11-01,2021-12-19,8995.54,Late
PAY11021,LOAN21358,2024-03-01,2024-02-24,15400.48,Paid
PAY16835,LOAN20387,2023-05-01,2023-06-16,77663.45,Late
PAY07475,LOAN20746,2022-10-01,2022-10-15,39957.47,Late
PAY00638,LOAN20250,2022-07-01,,0,Skipped
PAY02318,LOAN20598,2025-06-01,2025-05-22,43187.74,Paid
PAY15676,LOAN20792,2024-09-01,2024-08-31,62928.76,Paid
PAY18218,LOAN21469,2024-12-01,,0,Skipped
PAY11475,LOAN21096,2024-10-01,2024-09-25,82717.43,Paid
PAY18166,LOAN20288,2024-11-01,2024-10-22,27074.51,Paid
PAY07790,LOAN20440,2024-03-01,2024-02-23,29028.04,Paid
PAY06945,LOAN21532,2022-04-01,2022-04-06,49508.61,Bounced
PAY06265,LOAN20350,2024-09-01,2024-10-12,63067.38,Late
PAY01488,LOAN20671,2024-08-01,2024-07-26,14367.88,Paid
PAY07520,LOAN21206,2025-01-01,2024-12-31,18623.45,Paid
PAY06363,LOAN21323,2022-12-01,2022-11-23,56049.98,Paid
PAY01728,LOAN21538,2024-04-01,2024-03-28,65721.13,Paid
PAY03330,LOAN21777,2023-10-01,2023-09-25,1567.33,Paid
PAY04606,LOAN20773,2023-11-01,2023-11-24,13817.69,Late
PAY11304,LOAN20819,2024-08-01,2024-08-05,61705.32,Late
PAY02540,LOAN20402,2025-03-01,2025-03-03,17157.49,Bounced
PAY07252,LOAN20829,2025-06-01,2025-06-10,26085.23811,Partial
PAY14848,LOAN21774,2025-02-01,2025-01-31,87170.04,Paid
PAY13384,LOAN20733,2025-04-01,,0,Skipped
PAY11069,LOAN21751,2024-04-01,,0,Skipped
PAY07752,LOAN20736,2025-05-01,2025-05-02,1752.350993,Partial
PAY13910,LOAN21326,2024-01-01,2023-12-23,57122.54,Paid
PAY09950,LOAN20779,2023-09-01,2023-09-07,37008.45,Bounced
PAY02303,LOAN20598,2024-03-01,2024-02-21,43187.74,Paid
PAY17987,LOAN20059,2023-12-01,2023-12-01,92266.31,Paid
PAY07345,LOAN21002,2023-05-01,2023-05-18,47650.63,Late
PAY02324,LOAN20592,2024-06-01,2024-05-24,28401.23,Paid
PAY09077,LOAN21505,2024-02-01,2024-04-03,49158.78,Late
PAY08610,LOAN21898,2023-09-01,2023-08-29,17258.54,Paid
PAY16657,LOAN20165,2025-05-01,2025-04-26,63855.17,Paid
PAY05208,LOAN20767,2022-08-01,2022-08-03,28311.75654,Partial
PAY03786,LOAN21007,2023-08-01,2023-07-24,68790.66,Paid
PAY08842,LOAN21116,2023-01-01,2022-12-29,73562.3,Paid
PAY01578,LOAN20943,2025-05-01,,0,Skipped
PAY01980,LOAN20644,2023-06-01,2023-05-22,50393.87,Paid
PAY01327,LOAN21642,2025-06-01,2025-06-02,50303,Paid
PAY00463,LOAN20840,2024-02-01,2024-01-30,47735.49,Paid
PAY07728,LOAN21893,2025-02-01,2025-01-26,52470.17,Paid
PAY15034,LOAN21321,2024-05-01,2024-04-26,73002.57,Paid
PAY14068,LOAN20749,2023-10-01,2023-09-28,96446.27,Paid
PAY14194,LOAN21348,2023-05-01,2023-04-21,97403.73,Paid
PAY10786,LOAN21839,2024-02-01,2024-01-28,56634.74,Paid
PAY07643,LOAN21075,2025-01-01,2024-12-24,78604.06,Paid
PAY02874,LOAN21592,2024-10-01,2024-09-22,59354.15,Paid
PAY02710,LOAN21954,2024-01-01,2023-12-23,35011.99,Paid
PAY13199,LOAN21103,2024-02-01,2024-03-08,49444.36,Late
PAY02304,LOAN20598,2024-04-01,2024-03-30,43187.74,Paid
PAY09422,LOAN20333,2024-08-01,2024-07-30,20589.05,Paid
PAY12592,LOAN20262,2024-10-01,2024-09-30,45439.94,Paid
PAY15187,LOAN20828,2023-06-01,2023-05-23,37621.19,Paid
PAY09185,LOAN21605,2024-01-01,2023-12-25,58718.28,Paid
PAY12543,LOAN21483,2023-11-01,,0,Skipped
PAY06145,LOAN21146,2022-12-01,2023-02-14,64849.76,Late
PAY11902,LOAN21191,2025-06-01,2025-05-31,23944.71,Paid
PAY18169,LOAN20288,2025-02-01,2025-01-25,27074.51,Paid
PAY02073,LOAN21244,2024-12-01,2024-11-26,31858.64,Paid
PAY01111,LOAN20602,2024-01-01,2023-12-24,44047.17,Paid
PAY17340,LOAN21803,2023-08-01,2023-07-25,83021.43,Paid
PAY11961,LOAN20750,2025-03-01,2025-02-25,62009.53,Paid
PAY01792,LOAN20751,2022-07-01,2022-06-22,64231.14,Paid
PAY02961,LOAN21998,2025-04-01,2025-03-30,39089.96,Paid
PAY09997,LOAN21707,2023-10-01,2023-12-21,12548.67,Late
PAY00539,LOAN21752,2023-10-01,2023-09-26,11954.73,Paid
PAY18009,LOAN20067,2023-03-01,2023-02-21,67848.58,Paid
PAY06976,LOAN21532,2024-11-01,2024-11-01,49508.61,Paid
PAY03613,LOAN21041,2023-01-01,2022-12-30,44683.9,Paid
PAY04064,LOAN20331,2025-04-01,2025-04-02,44157.32,Bounced
PAY13389,LOAN20450,2022-11-01,2022-11-12,31061.47124,Partial
PAY00408,LOAN20566,2024-02-01,2024-02-11,36621.2791,Partial
PAY16289,LOAN20400,2024-04-01,,0,Skipped
PAY12754,LOAN21107,2024-09-01,2024-08-29,51050.34,Paid
PAY16056,LOAN21349,2024-10-01,2024-11-11,76187.33,Late
PAY05138,LOAN20963,2024-08-01,2024-07-24,34530.39,Paid
PAY03357,LOAN21360,2022-06-01,,0,Skipped
PAY04214,LOAN20314,2023-10-01,2023-09-25,68221.99,Paid
PAY04851,LOAN20696,2023-12-01,2023-11-30,33026.51,Paid
PAY17120,LOAN21218,2023-04-01,2023-04-05,113456.98,Bounced
PAY07961,LOAN21795,2025-01-01,2025-02-18,5827.94,Late
PAY00032,LOAN20441,2025-02-01,2025-04-23,5278.94,Late
PAY04331,LOAN21087,2023-11-01,2023-11-15,1538.883547,Partial
PAY08471,LOAN21383,2025-02-01,2025-02-07,14452.96811,Partial
PAY16940,LOAN20630,2023-12-01,2023-11-30,90133.01,Paid
PAY08683,LOAN21496,2024-12-01,2025-01-03,5856.62,Late
PAY15877,LOAN21039,2023-04-01,2023-03-23,88024.03,Paid
PAY09546,LOAN20564,2022-04-01,,0,Skipped
PAY04639,LOAN21990,2024-05-01,2024-04-23,54179.41,Paid
PAY08639,LOAN20504,2023-06-01,2023-06-05,2859.990163,Partial
PAY06447,LOAN21271,2025-01-01,2025-01-21,2691.03,Late
PAY04303,LOAN20260,2024-09-01,2024-08-26,57619.2,Paid
PAY01805,LOAN20751,2023-08-01,2023-07-27,64231.14,Paid
PAY05127,LOAN21626,2024-09-01,2024-09-09,27863.47,Late
PAY10783,LOAN21839,2023-11-01,2023-10-28,56634.74,Paid
PAY01136,LOAN20494,2023-10-01,2023-10-03,41824.96,Bounced
PAY03392,LOAN21360,2025-05-01,2025-06-18,34432.35,Late
PAY12643,LOAN21552,2023-09-01,2023-08-31,84688.95,Paid
PAY07327,LOAN21122,2025-02-01,2025-01-31,17794.59,Paid
PAY01326,LOAN21642,2025-05-01,2025-05-08,22939.94544,Partial
PAY09504,LOAN20168,2024-11-01,2024-11-05,21135.09,Bounced
PAY03993,LOAN21412,2023-07-01,2023-07-15,18265.28954,Partial
PAY01926,LOAN21119,2025-03-01,2025-03-03,52466.75,Bounced
PAY11994,LOAN20291,2024-02-01,2024-04-02,53904.45,Late
PAY13318,LOAN21565,2022-02-01,2022-01-23,83397.71,Paid
PAY15184,LOAN20828,2023-03-01,2023-03-02,35902.31961,Partial
PAY07904,LOAN21603,2024-03-01,2024-02-29,31826.82,Paid
PAY12890,LOAN20456,2023-04-01,2023-03-25,4619.93,Paid
PAY03150,LOAN20234,2023-12-01,,0,Skipped
PAY03431,LOAN21825,2024-11-01,2024-10-31,56999.9,Paid
PAY17220,LOAN21652,2024-02-01,2024-02-12,128035.75,Late
PAY04555,LOAN20370,2022-10-01,2022-12-02,39000.98,Late
PAY03316,LOAN21777,2022-08-01,2022-07-27,1567.33,Paid
PAY12415,LOAN20330,2022-09-01,2022-11-08,2080.34,Late
PAY00010,LOAN20441,2023-04-01,,0,Skipped
PAY12264,LOAN20053,2024-04-01,2024-03-22,95290,Paid
PAY03479,LOAN20729,2023-09-01,2023-08-31,21970.72,Paid
PAY01603,LOAN21420,2023-04-01,2023-03-31,22271.18,Paid
PAY16456,LOAN21106,2025-01-01,,0,Skipped
PAY02574,LOAN21293,2024-11-01,2024-11-01,27557.37,Paid
PAY12137,LOAN20951,2024-09-01,2024-08-30,63486.38,Paid
PAY04200,LOAN20314,2022-08-01,2022-07-22,68221.99,Paid
PAY09658,LOAN20141,2023-01-01,2022-12-23,79256.99,Paid
PAY14706,LOAN20680,2021-11-01,2021-10-23,108613.11,Paid
PAY17426,LOAN21488,2025-06-01,2025-05-28,65691.07,Paid
PAY04923,LOAN21617,2024-11-01,2024-11-06,47503.22,Bounced
PAY10604,LOAN20726,2024-04-01,2024-04-11,83986.48,Late
PAY07355,LOAN21002,2024-03-01,2024-03-06,47650.63,Bounced
PAY03143,LOAN20234,2023-05-01,2023-05-02,18212.25,Bounced
PAY16104,LOAN20434,2024-01-01,,0,Skipped
PAY04604,LOAN20773,2023-09-01,2023-10-15,13817.69,Late
PAY02037,LOAN20317,2023-03-01,,0,Skipped
PAY09466,LOAN20864,2024-11-01,2024-10-23,73776.6,Paid
PAY14894,LOAN20379,2025-02-01,2025-01-23,20001.66,Paid
PAY12489,LOAN20978,2024-05-01,2024-05-02,29543.14,Late
PAY14733,LOAN20680,2024-02-01,2024-01-31,108613.11,Paid
PAY16656,LOAN20165,2025-04-01,2025-03-29,63855.17,Paid
PAY09779,LOAN21524,2025-02-01,2025-01-27,11087.91,Paid
PAY12295,LOAN21395,2023-05-01,2023-04-28,100269.57,Paid
PAY16947,LOAN20630,2024-07-01,2024-06-28,90133.01,Paid
PAY13337,LOAN21565,2023-09-01,2023-08-29,83397.71,Paid
PAY00625,LOAN21074,2025-02-01,2025-03-12,10249.05,Late
PAY14443,LOAN20099,2023-12-01,2023-12-02,71341.29,Bounced
PAY05880,LOAN21343,2023-09-01,2023-11-11,25542.4,Late
PAY12815,LOAN21227,2022-02-01,2022-01-25,20023.71,Paid
PAY10596,LOAN20726,2023-08-01,,0,Skipped
PAY05688,LOAN20518,2024-12-01,2024-12-02,55686.48432,Partial
PAY02585,LOAN20292,2023-07-01,2023-06-21,13179.81,Paid
PAY17942,LOAN21615,2022-02-01,2022-01-28,39669.18,Paid
PAY12665,LOAN21874,2025-01-01,,0,Skipped
PAY11531,LOAN21934,2024-05-01,,0,Skipped
PAY02281,LOAN21924,2025-01-01,2024-12-23,42805.08,Paid
PAY12693,LOAN21150,2024-12-01,2024-11-26,87393.55,Paid
PAY00375,LOAN20101,2023-08-01,,0,Skipped
PAY15576,LOAN21485,2022-04-01,2022-04-07,10222.91,Bounced
PAY16402,LOAN21724,2023-03-01,2023-04-18,92642.5,Late
PAY10332,LOAN20161,2025-01-01,2025-02-14,83549.79,Late
PAY17543,LOAN21080,2024-05-01,2024-07-19,130909.72,Late
PAY08178,LOAN21996,2022-07-01,2022-06-29,5619.52,Paid
PAY01698,LOAN20384,2025-03-01,,0,Skipped
PAY09754,LOAN21524,2023-01-01,2022-12-29,11087.91,Paid
PAY03036,LOAN21288,2025-04-01,2025-03-24,43509.83,Paid
PAY11750,LOAN20005,2025-02-01,2025-03-02,72959.59,Late
PAY07282,LOAN21368,2025-03-01,2025-02-24,67257.2,Paid
PAY11936,LOAN21556,2025-03-01,2025-03-07,19448.03,Bounced
PAY10695,LOAN20544,2023-11-01,2023-10-31,90263.35,Paid
PAY17152,LOAN20562,2023-06-01,2023-05-31,85214.77,Paid
PAY04531,LOAN20583,2023-10-01,2023-09-27,5666.89,Paid
PAY04131,LOAN20656,2024-08-01,,0,Skipped
PAY12135,LOAN20951,2024-07-01,2024-07-02,63486.38,Paid
PAY08843,LOAN21116,2023-02-01,2023-04-29,73562.3,Late
PAY13160,LOAN20508,2023-11-01,2023-11-21,11783.35,Late
PAY04032,LOAN20030,2023-11-01,2023-10-26,56294.65,Paid
PAY14388,LOAN21066,2022-09-01,2022-08-22,29041.86,Paid
PAY07229,LOAN21387,2024-01-01,,0,Skipped
PAY04997,LOAN20935,2025-04-01,2025-03-28,1388.57,Paid
PAY15465,LOAN21614,2024-08-01,2024-08-01,51242.13,Paid
PAY10256,LOAN21810,2025-02-01,2025-01-22,79521.3,Paid
PAY09127,LOAN20213,2025-05-01,2025-04-27,20559.59,Paid
PAY00533,LOAN21752,2023-04-01,2023-03-23,11954.73,Paid
PAY12392,LOAN20321,2023-03-01,2023-03-12,14039.71023,Partial
PAY17158,LOAN20562,2023-12-01,2023-12-01,85214.77,Paid
PAY00677,LOAN20287,2023-05-01,,0,Skipped
PAY11162,LOAN21674,2024-09-01,2024-08-24,42431.34,Paid
PAY06883,LOAN21688,2025-01-01,2024-12-29,7466.21,Paid
PAY04940,LOAN20718,2024-07-01,2024-06-28,19597.17,Paid
PAY17737,LOAN20371,2024-08-01,2024-10-21,31410.76,Late
PAY05398,LOAN21569,2025-05-01,2025-04-29,12818.94,Paid
PAY06645,LOAN21729,2024-02-01,,0,Skipped
PAY00016,LOAN20441,2023-10-01,2023-10-10,2938.834651,Partial
PAY02361,LOAN20530,2023-11-01,2023-10-27,65566.86,Paid
PAY04134,LOAN20656,2024-11-01,2024-11-01,42963.39,Bounced
PAY07729,LOAN21893,2025-03-01,2025-02-22,52470.17,Paid
PAY09431,LOAN20333,2025-05-01,2025-04-29,20589.05,Paid
PAY17391,LOAN21766,2024-12-01,,0,Skipped
PAY14008,LOAN21029,2023-06-01,2023-05-27,15427.96,Paid
PAY18133,LOAN20056,2024-04-01,2024-03-29,46359.31,Paid
PAY15244,LOAN20590,2023-06-01,2023-05-22,73389.89,Paid
PAY06745,LOAN21374,2023-10-01,2023-10-06,46307.47,Bounced
PAY08536,LOAN20753,2025-06-01,,0,Skipped
PAY13519,LOAN21939,2024-09-01,,0,Skipped
PAY14859,LOAN21153,2025-05-01,2025-05-03,115526.81,Paid
PAY05213,LOAN20767,2023-01-01,2023-01-11,61716.56,Late
PAY11286,LOAN21670,2024-10-01,2024-09-29,17551.62,Paid
PAY13730,LOAN20486,2024-11-01,2024-10-31,76737.32,Paid
PAY11481,LOAN21096,2025-04-01,2025-03-24,82717.43,Paid
PAY16708,LOAN20687,2025-04-01,2025-04-06,23511.96,Bounced
PAY09860,LOAN20789,2024-04-01,2024-03-24,78265.5,Paid
PAY15531,LOAN20125,2024-05-01,2024-04-28,113105,Paid
PAY13036,LOAN21905,2023-09-01,,0,Skipped
PAY01064,LOAN21266,2024-12-01,2024-12-02,29192.38,Paid
PAY01248,LOAN20558,2023-04-01,2023-03-22,33487.86,Paid
PAY01555,LOAN21847,2024-04-01,2024-04-05,9470.56,Bounced
PAY07797,LOAN20440,2024-10-01,2024-09-21,29028.04,Paid
PAY11291,LOAN21670,2025-03-01,2025-02-28,17551.62,Paid
PAY17083,LOAN21093,2023-08-01,2023-07-25,128992.55,Paid
PAY02347,LOAN20530,2022-09-01,2022-08-29,65566.86,Paid
PAY00555,LOAN21752,2025-02-01,2025-01-27,11954.73,Paid
PAY08445,LOAN21383,2022-12-01,2022-12-01,43908.42,Bounced
PAY06289,LOAN20782,2023-12-01,2023-11-24,39911.32,Paid
PAY07623,LOAN21598,2025-05-01,2025-04-30,38004.79,Paid
PAY17242,LOAN21297,2024-08-01,2024-07-24,110651.43,Paid
PAY10433,LOAN21716,2023-04-01,2023-05-07,12368.35,Late
PAY09604,LOAN20645,2024-07-01,2024-06-25,9980.89,Paid
PAY11738,LOAN20852,2024-12-01,2024-11-21,44193.74,Paid
PAY05010,LOAN21424,2023-10-01,2023-09-29,13421.84,Paid
PAY13610,LOAN21669,2022-02-01,2022-01-23,72005.46,Paid
PAY06620,LOAN21925,2024-11-01,2024-10-27,66891.38,Paid
PAY06991,LOAN21758,2024-09-01,2024-10-18,27669.67,Late
PAY10869,LOAN20071,2025-04-01,2025-04-07,56054.98,Bounced
PAY14268,LOAN21432,2022-06-01,2022-05-22,100532.54,Paid
PAY08191,LOAN21996,2023-08-01,2023-07-27,5619.52,Paid
PAY15626,LOAN20465,2024-03-01,2024-03-02,12213.73,Bounced
PAY13576,LOAN20196,2022-06-01,2022-05-30,69117.19,Paid
PAY06370,LOAN21323,2023-07-01,2023-06-22,56049.98,Paid
PAY00966,LOAN21848,2024-07-01,2024-06-30,39195.97,Paid
PAY02891,LOAN20011,2023-05-01,2023-04-29,69154.63,Paid
PAY16763,LOAN21968,2023-10-01,2023-10-07,82495.03,Bounced
PAY07527,LOAN21136,2024-04-01,2024-04-02,13822.25,Bounced
PAY10352,LOAN20748,2024-03-01,2024-02-23,32247.02,Paid
PAY00512,LOAN20090,2024-10-01,2024-09-26,49638.4,Paid
PAY07810,LOAN21870,2022-11-01,2022-11-01,15405.32,Paid
PAY01554,LOAN21847,2024-03-01,2024-03-03,9470.56,Bounced
PAY12958,LOAN21043,2023-01-01,2022-12-29,3349.12,Paid
PAY08332,LOAN20426,2025-06-01,2025-06-02,30494.92,Paid
PAY01571,LOAN20943,2024-10-01,2024-10-05,35428.99,Bounced
PAY05954,LOAN20467,2022-11-01,2022-12-16,33272.02,Late
PAY15498,LOAN20629,2024-06-01,2024-06-08,91283.9305,Partial
PAY14242,LOAN21550,2025-06-01,2025-06-02,74449.18305,Partial
PAY04436,LOAN21001,2022-12-01,,0,Skipped
PAY04996,LOAN20935,2025-03-01,2025-02-22,1388.57,Paid
PAY14655,LOAN21125,2023-05-01,2023-04-23,84318.14,Paid
PAY00599,LOAN21945,2024-06-01,2024-05-27,58983.03,Paid
PAY15098,LOAN21390,2025-04-01,2025-04-02,89491.05,Paid
PAY14359,LOAN20147,2024-10-01,2024-10-01,63660.63,Paid
PAY15946,LOAN21735,2025-06-01,2025-05-31,28120.52,Paid
PAY04438,LOAN21001,2023-02-01,2023-04-18,30881.06,Late
PAY04252,LOAN21320,2024-05-01,2024-04-28,63220.29,Paid
PAY14052,LOAN20238,2024-12-01,2025-02-28,22139.53,Late
PAY07140,LOAN21105,2023-09-01,2023-08-26,57280.02,Paid
PAY12148,LOAN20404,2023-04-01,2023-03-27,82798.69,Paid
PAY00692,LOAN20287,2024-08-01,2024-08-02,41007.28716,Partial
PAY02180,LOAN21903,2024-04-01,2024-06-12,47043.06,Late
PAY13533,LOAN21589,2024-07-01,2024-06-28,69950.1,Paid
PAY18118,LOAN20056,2023-01-01,2022-12-29,46359.31,Paid
PAY05532,LOAN21982,2022-05-01,,0,Skipped
PAY01397,LOAN21985,2025-06-01,2025-06-02,15537.55364,Partial
PAY14358,LOAN20147,2024-09-01,2024-08-22,63660.63,Paid
PAY02349,LOAN20530,2022-11-01,2022-10-25,65566.86,Paid
PAY05822,LOAN21756,2022-07-01,2022-07-02,47854.76,Paid
PAY00188,LOAN20410,2023-11-01,2023-10-30,38329.54,Paid
PAY05584,LOAN20948,2023-12-01,2023-11-27,29066.9,Paid
PAY11257,LOAN21670,2022-05-01,2022-04-22,17551.62,Paid
PAY16331,LOAN21203,2024-08-01,2024-09-02,50003.36,Late
PAY00863,LOAN20577,2023-10-01,2023-09-22,12342.08,Paid
PAY17745,LOAN20371,2025-04-01,2025-04-01,18446.3725,Partial
PAY07903,LOAN21993,2025-06-01,2025-05-29,54994.12,Paid
PAY15399,LOAN20834,2023-07-01,2023-06-23,76515.34,Paid
PAY05937,LOAN21581,2025-02-01,2025-01-22,66655.6,Paid
PAY08064,LOAN21987,2022-11-01,2022-10-26,25422.54,Paid
PAY15004,LOAN20169,2024-11-01,2024-11-05,13598.64561,Partial
PAY10628,LOAN21995,2023-01-01,2023-01-01,18426.56,Bounced
PAY16107,LOAN20434,2024-04-01,2024-04-03,27288.31,Bounced
